Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,collection_date,period,granularity
2024-07-17 00:00:00-04:00,479.1700134277344,479.1700134277344,459.1199951171875,461.989990234375,461.989990234375,28076600,0.0,0.0,2024-08-18,1mo,1d
2024-07-18 00:00:00-04:00,475.0,479.239990234375,464.5400085449219,475.8500061035156,475.8500061035156,19267200,0.0,0.0,2024-08-18,1mo,1d
2024-07-19 00:00:00-04:00,476.05999755859375,486.7099914550781,475.7099914550781,476.7900085449219,476.7900085449219,15149400,0.0,0.0,2024-08-18,1mo,1d
2024-07-22 00:00:00-04:00,486.5799865722656,492.05999755859375,483.8999938964844,487.3999938964844,487.3999938964844,12023100,0.0,0.0,2024-08-18,1mo,1d
2024-07-23 00:00:00-04:00,489.8399963378906,495.2200012207031,487.7200012207031,488.69000244140625,488.69000244140625,9455500,0.0,0.0,2024-08-18,1mo,1d
2024-07-24 00:00:00-04:00,472.30999755859375,476.29998779296875,460.5799865722656,461.2699890136719,461.2699890136719,17649700,0.0,0.0,2024-08-18,1mo,1d
2024-07-25 00:00:00-04:00,463.260009765625,463.54998779296875,442.6499938964844,453.4100036621094,453.4100036621094,18240500,0.0,0.0,2024-08-18,1mo,1d
2024-07-26 00:00:00-04:00,464.20001220703125,469.7699890136719,459.4200134277344,465.70001220703125,465.70001220703125,14222400,0.0,0.0,2024-08-18,1mo,1d
2024-07-29 00:00:00-04:00,469.8800048828125,473.9599914550781,465.0199890136719,465.7099914550781,465.7099914550781,11339600,0.0,0.0,2024-08-18,1mo,1d
2024-07-30 00:00:00-04:00,467.0,472.7300109863281,456.70001220703125,463.19000244140625,463.19000244140625,11390400,0.0,0.0,2024-08-18,1mo,1d
2024-07-31 00:00:00-04:00,471.0199890136719,476.5,466.75,474.8299865722656,474.8299865722656,24285800,0.0,0.0,2024-08-18,1mo,1d
2024-08-01 00:00:00-04:00,521.0,527.1699829101562,492.1000061035156,497.739990234375,497.739990234375,43083100,0.0,0.0,2024-08-18,1mo,1d
2024-08-02 00:00:00-04:00,489.0,501.1499938964844,476.1499938964844,488.1400146484375,488.1400146484375,24044700,0.0,0.0,2024-08-18,1mo,1d
2024-08-05 00:00:00-04:00,451.3500061035156,483.4800109863281,450.79998779296875,475.7300109863281,475.7300109863281,21396200,0.0,0.0,2024-08-18,1mo,1d
2024-08-06 00:00:00-04:00,479.0,502.55999755859375,478.6499938964844,494.0899963378906,494.0899963378906,20955000,0.0,0.0,2024-08-18,1mo,1d
2024-08-07 00:00:00-04:00,503.1300048828125,510.1499938964844,486.8599853515625,488.9200134277344,488.9200134277344,20105300,0.0,0.0,2024-08-18,1mo,1d
2024-08-08 00:00:00-04:00,497.5,509.9599914550781,494.7200012207031,509.6300048828125,509.6300048828125,16156800,0.0,0.0,2024-08-18,1mo,1d
2024-08-09 00:00:00-04:00,507.7099914550781,518.3400268554688,505.70001220703125,517.77001953125,517.77001953125,13696600,0.0,0.0,2024-08-18,1mo,1d
2024-08-12 00:00:00-04:00,516.8599853515625,518.02001953125,509.1000061035156,515.9500122070312,515.9500122070312,9767400,0.0,0.0,2024-08-18,1mo,1d
2024-08-13 00:00:00-04:00,520.010009765625,531.5,518.1500244140625,528.5399780273438,528.5399780273438,13743800,0.0,0.0,2024-08-18,1mo,1d
2024-08-14 00:00:00-04:00,528.0599975585938,534.0,523.1300048828125,526.760009765625,526.760009765625,11444200,0.0,0.0,2024-08-18,1mo,1d
2024-08-15 00:00:00-04:00,531.7899780273438,539.77001953125,526.7000122070312,537.3300170898438,537.3300170898438,13482100,0.0,0.0,2024-08-18,1mo,1d
2024-08-16 00:00:00-04:00,531.9000244140625,533.6599731445312,524.6599731445312,527.4199829101562,527.4199829101562,14759400,0.0,0.0,2024-08-18,1mo,1d
